"FoodID","FoodClassID","ManufacturerID","ReferenceID","Common","CupGramWeightValue","Discontinued","FoodName","Generic","Recipe","RefusePercentage"
383,168,,1,0,0.00,0,"Flour, Buckwheat, Whole Groat",1,0,0.00
384,167,,2,0,0.00,0,"Bulgur, Cooked, Canned",1,0,0.00
385,112,236,13,0,0.00,0,"SUBWAY Sandwich, Black Forest Ham, Wheat, 6 Inch",0,0,0.00
386,81,,1,0,0.00,0,"Cake, Angel Food, Prepared from Mix",1,0,0.00
387,131,180,13,0,0.00,0,"STOUFFER'S LEAN CUISINE CAFE CLASSICS Glazed Chicken",0,0,0.00
388,78,,1,0,0.00,0,"Cake, Coffeecake with Crumb Topping, Cinnamon, Prepared from Mix",1,0,0.00
389,81,,1,0,0.00,0,"Cake, Cupcake, White, without Frosting",1,0,0.00
392,81,,3,1,0.00,0,"Cupcake, Devil's Food, with Chocolate Frosting, Mix, Prepared",1,0,0.00
393,81,,3,1,0.00,1,"Cupcake, Devil's Food, with Chocolate Frosting",1,0,0.00
397,81,,2,1,0.00,0,"Cake, White, with Icing",1,0,0.00
398,132,180,13,0,0.00,1,"STOUFFER'S LEAN CUISINE CAFE CLASSICS Orange Beef with Rice Entree",0,0,0.00
402,132,180,13,0,0.00,0,"STOUFFER'S LEAN CUISINE COMFORT CLASSICS Salisbury Steak w Mac & Cheese",0,0,0.00
404,127,180,13,0,0.00,0,"STOUFFER'S LEAN CUISINE ONE DISH FAVORITES Spaghetti w Meat Sauce",0,0,0.00
405,81,,3,0,0.00,1,"Cake, Sheet, without Frosting",1,0,0.00
407,81,,3,0,121.00,1,"Cake, Sheet, Plain, with Uncooked White Frosting",1,0,0.00
408,125,180,13,0,0.00,0,"STOUFFER'S Souffle, Corn, Side",0,0,0.00
411,81,,1,0,0.00,0,"Cake, Sponge, Prepared",1,0,0.00
413,68,,1,0,0.00,0,"Brownie, Small, Ready to Eat",1,0,0.00
414,68,,23,1,0.00,0,"Brownie, with Chocolate Icing",1,0,0.00
417,306,,1,1,0.00,0,"Fig Bar",1,0,0.00
418,79,,1,0,0.00,0,"Cookie, Gingersnaps",1,0,0.00
419,79,,1,0,0.00,0,"Cookie, Macaroon, Coconut, Prepared",1,0,0.00
422,79,,1,1,0.00,0,"Cookie, Sandwich, Chocolate, with Creme Filling",1,0,0.00
423,79,,1,1,80.00,0,"Cookie, Wafer, Vanilla, Low Fat",1,0,0.00
424,590,,1,0,0.00,0,"Cornmeal, Yellow, Whole Grain",1,0,0.00
425,590,,1,0,0.00,0,"Cornmeal, Self Rising, Bolted with Wheat Flour, Enriched",1,0,0.00
426,590,,1,0,0.00,0,"Cornmeal, Degermed, Enriched",1,0,0.00
427,590,,3,0,0.00,1,"Cornmeal, Yellow, Degermed, Enriched, Cooked",1,0,0.00
428,590,,1,0,0.00,0,"Cornmeal, Degermed",1,0,0.00
430,62,,1,1,84.00,0,"Crackers, Graham, Plain",1,0,0.00
432,62,,1,1,70.00,0,"Crackers, Saltine",1,0,0.00
433,127,180,13,0,0.00,0,"STOUFFER'S Fettuccini Alfredo",0,0,0.00
434,73,,3,0,57.00,1,"Pastry, Danish, Plain",1,0,0.00
435,127,180,13,0,0.00,1,"STOUFFER'S Noodles Romanoff Entree",0,0,0.00
436,307,,1,1,0.00,0,"Doughnut, Cake, Glazed",1,0,0.00
437,307,,1,1,0.00,0,"Doughnut, Glazed",1,0,0.00
438,169,,3,1,0.00,1,"Macaroni, Cooked Firm, Hot",1,0,0.00
439,169,,3,1,0.00,1,"Macaroni, Cooked Tender, Cold",1,0,0.00
440,169,,1,1,0.00,0,"Macaroni, Enriched, Cooked",1,0,0.00
441,127,,3,0,0.00,1,"Macaroni and Cheese, Enriched, Canned",1,0,0.00
442,127,,2,1,0.00,0,"Macaroni and Cheese, Prepared",1,0,0.00
448,169,,1,1,0.00,0,"Noodles, Egg, Enriched, Cooked",1,0,0.00
449,169,,1,0,0.00,0,"Noodles, Chinese Chow Mein, Cooked",1,0,0.00
451,64,,1,1,0.00,0,"Pancake, Plain, Prepared",1,0,0.00
454,785,,1,1,0.00,0,"Pie, Apple, Prepared",1,0,0.00
455,131,180,13,0,0.00,0,"STOUFFER'S Turkey Tetrazzini",0,0,0.00
456,785,,1,0,0.00,0,"Pie, Banana Cream, Prepared",1,0,0.00
457,114,180,13,0,0.00,0,"STOUFFER'S Pot Pie, Turkey",0,0,0.00
458,785,,1,0,0.00,0,"Pie, Blueberry, Prepared",1,0,0.00
459,127,180,13,0,0.00,0,"STOUFFER'S Casserole, Tuna Noodle",0,0,0.00
460,785,,1,0,0.00,0,"Pie, Cherry, Prepared",1,0,0.00
464,785,,1,0,0.00,0,"Pie, Lemon Meringue, Prepared",1,0,0.00
466,785,,1,0,0.00,0,"Pie, Mince, Prepared",1,0,0.00
468,785,,1,0,0.00,0,"Pie, Peach, Prepared",1,0,0.00
470,785,,1,0,0.00,0,"Pie, Pecan, Prepared",1,0,0.00
471,127,180,13,0,0.00,0,"STOUFFER'S Lasagna w Meat & Sauce",0,0,0.00
472,785,,1,1,0.00,0,"Pie, Pumpkin, Prepared",1,0,0.00
475,115,,1,1,0.00,1,"Pizza, Cheese",1,0,0.00
476,595,,1,1,0.00,0,"Popcorn, Air Popped",1,0,0.00
477,595,,1,1,0.00,0,"Popcorn, Popped in Oil",1,0,0.00
479,594,,3,1,0.00,1,"Pretzel, Dutch, Twisted",1,0,0.00
480,594,,3,1,45.00,1,"Pretzel, Twisted, Thin",1,0,0.00
481,594,,3,1,45.00,1,"Pretzel, Sticks, Thin",1,0,0.00
482,167,,1,1,0.00,0,"Rice, White, Long Grain, Enriched, Instant, Boiled",1,0,0.00
483,591,,1,1,0.00,0,"Rice, White, Long Grain, Enriched, Dry",1,0,0.00
484,167,,1,1,0.00,0,"Rice, White, Long Grain, Boiled",1,0,0.00
485,591,,1,1,0.00,0,"Rice, White, Long Grain, Parboiled, Dry",1,0,0.00
486,167,,1,1,0.00,0,"Rice, White, Long Grain, Enriched, Parboiled, Cooked",1,0,0.00
489,76,,1,1,0.00,0,"Roll or Bun, Hamburger, Plain",1,0,0.00
490,76,,1,1,0.00,0,"Roll, Hard",1,0,0.00
491,80,,3,1,0.00,1,"Bread, Submarine or Hoagie Roll",1,0,0.00
493,169,,3,1,0.00,1,"Pasta, Spaghetti, Al Dente, Cooked",1,0,0.00
494,169,,3,1,0.00,1,"Pasta, Spaghetti, Tender, Cooked",1,0,0.00
495,127,,3,0,0.00,1,"Spaghetti, with Tomato and Cheese, Prepared",1,0,0.00
496,127,,3,1,0.00,1,"Spaghetti, with Tomato and Cheese, Canned",1,0,0.00
497,127,,3,0,0.00,1,"Spaghetti, and Meat Balls with Tomato Sauce, Prepared",1,0,0.00
498,127,,3,1,0.00,1,"Spaghetti, and Meat Balls with Tomato Sauce, Canned",1,0,0.00
500,66,,1,1,0.00,0,"Waffle, Plain, Prepared",1,0,0.00
502,168,,1,0,0.00,0,"Flour, All Purpose Wheat, White, Bleached, Enriched, Sifted",1,0,0.00
503,168,,1,1,0.00,0,"Flour, All Purpose Wheat, White, Bleached, Enriched",1,0,0.00
504,168,,1,1,0.00,0,"Flour, Wheat Cake, Enriched",1,0,0.00
505,168,,1,1,0.00,0,"Flour, All Purpose Wheat, Self Rising, Enriched",1,0,0.00
506,168,,1,1,0.00,0,"Flour, Whole Wheat",1,0,0.00
507,252,,1,0,0.00,0,"Almonds, Chopped",1,0,60.00
508,252,,1,0,0.00,0,"Almonds, Slivered",1,0,60.00
509,259,,1,0,0.00,0,"Beans, Great Northern, Boiled with Salt",1,0,0.00
510,259,,1,0,0.00,0,"Beans, Navy, Boiled",1,0,0.00
511,124,,1,1,0.00,0,"Beans, Baked, with Franks, Canned",1,0,0.00
512,124,,1,1,0.00,0,"Beans, Baked, with Pork in Tomato Sauce, Canned",1,0,0.00
513,124,,1,1,0.00,0,"Beans, Baked, with Pork in Sweet Sauce, Canned",1,0,0.00
514,259,,1,1,0.00,0,"Beans, Kidney, Red, Canned",1,0,0.00
515,259,,1,1,0.00,0,"Lima Beans, Boiled, Drained",1,0,0.00
516,260,,1,1,0.00,0,"Peas, Cowpeas, Common (Blackeyed, Crowder, or Southern), Boiled",1,0,0.00
517,252,,1,0,0.00,0,"Nuts, Brazil, Dried, Unblanched",1,0,49.00
518,252,,1,0,0.00,0,"Cashews, Oil Roasted",1,0,0.00
519,585,,1,0,0.00,0,"Coconut Flakes, Dried, Sweetened, Canned",1,0,0.00
520,290,,1,0,0.00,0,"Coconut, Shredded",1,0,48.00
521,252,,1,0,0.00,0,"Nuts, Filbert or Hazelnut",1,0,54.00
522,251,,1,0,0.00,0,"Lentils, Boiled",1,0,0.00
523,606,,1,0,0.00,0,"Peanuts, Oil Roasted",1,0,0.00
524,255,,1,1,0.00,0,"Peanut Butter, Smooth",1,0,0.00
525,260,,1,0,0.00,0,"Peas, Split, Boiled with Salt",1,0,0.00
526,252,,1,0,0.00,0,"Pecans",1,0,47.00
527,253,,1,0,0.00,0,"Seeds, Pumpkin or Squash, Kernels, Dried",1,0,26.00
528,253,,1,0,0.00,0,"Seeds, Sunflower Kernels, Dried",1,0,46.00
529,252,,1,0,0.00,0,"Nuts, Walnut, Black or American, Chopped, Dried",1,0,76.00
530,252,,1,0,0.00,0,"Nuts, Walnut, Black or American, Ground, Dried",1,0,76.00
531,252,,1,1,0.00,0,"Nuts, Walnut, Common (English or Persian)",1,0,55.00
534,304,,1,0,245.00,0,"Frosting or Icing, Chocolate, Mix, Prepared with Margarine",1,0,0.00
535,304,,1,0,245.00,0,"Frosting or Icing, Fudge, Mix, Prepared with Margarine",1,0,0.00
536,304,,2,0,0.00,0,"Frosting or Icing, White",1,0,0.00
537,296,,1,0,0.00,0,"Caramel Roll, Chocolate Flavor",1,0,0.00
538,296,114,13,0,0.00,0,"HERSHEY'S Milk Chocolate Bar",0,0,0.00
539,299,,1,0,173.00,0,"Chocolate, Semisweet, Chips",1,0,0.00
540,296,,1,0,0.00,0,"NESTLE GOOBERS Chocolate Covered Peanuts",1,0,0.00
541,296,,1,0,0.00,0,"Fondant",1,0,0.00
542,296,,1,0,0.00,0,"Fudge, Chocolate",1,0,0.00
543,296,,1,1,182.00,0,"Gumdrops",1,0,0.00
544,296,,1,1,0.00,0,"Candy or Candies, Hard",1,0,0.00
545,296,,1,1,50.00,0,"Marshmallows",1,0,0.00
546,93,,1,1,0.00,0,"Drink, Chocolate, Mix, Prepared with Milk",1,0,0.00
547,529,,1,1,0.00,0,"Milk, Chocolate, Powder",1,0,0.00
548,226,,1,1,0.00,0,"Honey",1,0,0.00
550,788,,1,1,0.00,0,"Jam or Preserves",1,0,0.00
552,788,,1,1,0.00,0,"Jelly (includes Grape)",1,0,0.00
553,10,,2,1,0.00,0,"Syrup, Chocolate, Thin",1,0,0.00
554,10,,1,0,0.00,0,"Syrup, Chocolate Fudge",1,0,0.00
555,226,,1,1,0.00,0,"Molasses",1,0,0.00
556,226,,1,0,0.00,1,"Molasses, Blackstrap",1,0,0.00
557,226,,1,0,0.00,0,"Syrup, Sorghum",1,0,0.00
558,226,,1,1,0.00,0,"Syrup, Corn, Light",1,0,0.00
559,226,,1,0,0.00,0,"Sugar, Brown, Packed",1,0,0.00
560,10,404,13,0,0.00,0,"KARO Pancake Syrup",0,0,0.00
561,226,,1,1,0.00,0,"Sugar, White Granulated",1,0,0.00
562,788,,2,0,0.00,0,"Jam, Preserves or Marmalade, All Flavors, Low Sugar",1,0,0.00
563,226,,1,1,0.00,0,"Sugar, Powdered, Sifted",1,0,0.00
564,164,,3,0,0.00,1,"Asparagus, Tips, Boiled, Drained",1,0,0.00
565,164,,3,0,0.00,1,"Asparagus, Tips, Frozen, Boiled, Drained",1,0,0.00
566,164,,1,0,0.00,0,"Asparagus, Boiled, Drained",1,0,0.00
567,164,,1,0,0.00,0,"Asparagus, Frozen, Boiled, Drained",1,0,0.00
568,164,,1,0,0.00,0,"Asparagus, Canned, Drained",1,0,0.00
569,259,,1,0,0.00,0,"Lima Beans, Fordhook, Frozen, Boiled, Drained",1,0,0.00
570,259,,1,0,0.00,0,"Lima Beans, Baby, Frozen, Boiled, Drained",1,0,0.00
571,164,,1,1,0.00,0,"Green Beans, Boiled, Drained",1,0,0.00
572,164,,1,1,0.00,0,"Green Beans, Frozen, Boiled, Drained",1,0,0.00
574,164,,1,1,0.00,0,"Green Beans, Canned, Drained",1,0,0.00
575,164,,1,0,0.00,0,"Snap Beans, Yellow, Wax or String, Boiled, Drained",1,0,0.00
576,164,,1,0,0.00,0,"Snap Beans, Yellow, Wax or String, Frozen, Boiled, Drained",1,0,0.00
577,164,,1,0,0.00,0,"Snap Beans, Yellow, Wax or String, Canned, Drained",1,0,0.00
578,164,,1,0,0.00,0,"Bean Sprouts, Mung",1,0,0.00
579,164,,1,0,0.00,0,"Bean Sprouts, Mung, Boiled, Drained",1,0,0.00
580,164,,1,0,170.00,0,"Beets, Whole, Boiled, Drained",1,0,0.00
581,164,,1,0,170.00,0,"Beets, Sliced, Boiled, Drained",1,0,0.00
582,164,,1,0,0.00,0,"Beets, Whole, Canned",1,0,0.00
583,164,,1,0,0.00,0,"Beets, Sliced, Canned, Drained",1,0,0.00
584,647,,1,0,0.00,0,"Beet Greens, Boiled, Drained",1,0,0.00
585,260,,1,0,0.00,0,"Peas, Cowpeas or Blackeyed, Boiled, Drained",1,0,0.00
586,260,,1,0,0.00,0,"Peas, Cowpeas or Blackeyed, Frozen, Boiled, Drained",1,0,0.00
587,643,,1,1,0.00,0,"Broccoli",1,0,39.00
588,647,,1,1,0.00,0,"Broccoli, Chopped, Boiled, Drained",1,0,0.00
589,643,,1,0,0.00,0,"Cabbage, Bok Choy or White Mustard",1,0,12.00
590,647,,1,1,0.00,0,"Broccoli, Frozen, Chopped, Boiled, Drained",1,0,0.00
591,647,,1,0,0.00,0,"Brussels Sprouts, Boiled, Drained",1,0,0.00
592,647,,1,0,0.00,0,"Brussels Sprouts, Frozen, Boiled, Drained",1,0,0.00
593,164,,1,0,0.00,0,"Cabbage, Sliced",1,0,20.00
594,164,,1,1,0.00,0,"Cabbage, Shredded",1,0,20.00
595,164,,1,1,0.00,0,"Cabbage, Boiled, Drained, without Salt Added",1,0,0.00
596,164,,1,1,0.00,0,"Cabbage, Red, Shredded",1,0,20.00
597,164,,1,0,0.00,0,"Cabbage, Savoy, Shredded",1,0,20.00
598,164,,1,0,0.00,0,"Cabbage, Chinese or Napa",1,0,7.00
599,647,,1,0,0.00,0,"Cabbage, Bok Choy or White Mustard, Boiled, Drained",1,0,0.00
600,644,,1,1,0.00,0,"Carrots",1,0,11.00
601,644,,1,0,0.00,0,"Carrots, Grated",1,0,11.00
602,650,,1,1,0.00,0,"Carrots, Sliced, Boiled, Drained",1,0,0.00
603,650,,1,0,0.00,0,"Carrots, Sliced, Canned, Drained",1,0,0.00
604,463,,1,0,0.00,0,"Baby Food, Carrots, Strained",1,0,0.00
605,164,,1,1,0.00,0,"Cauliflower, Chopped",1,0,61.00
606,164,,1,1,0.00,0,"Cauliflower, Boiled, Drained",1,0,0.00
607,164,,1,0,0.00,0,"Cauliflower, Frozen, Boiled, Drained",1,0,0.00
608,164,,1,1,101.00,0,"Celery, Stalk",1,0,11.00
609,164,,1,0,0.00,0,"Celery, Diced",1,0,11.00
610,647,,1,1,0.00,0,"Collards, Boiled, Drained",1,0,0.00
611,647,,1,0,0.00,0,"Collards, Chopped, Frozen, Boiled, Drained",1,0,0.00
612,642,,1,1,0.00,0,"Corn, Yellow, Sweet, Boiled, Drained",1,0,45.00
613,642,,1,0,0.00,0,"Corn, Sweet, Boiled, Drained",1,0,45.00
614,642,,1,1,0.00,0,"Corn, Yellow, Sweet, Frozen, Boiled, Drained",1,0,0.00
615,642,,1,1,0.00,0,"Corn, Yellow, Sweet, Creamed, Canned",1,0,0.00
616,642,,1,0,0.00,0,"Corn, Yellow, Sweet, Vacuum Pack, Canned",1,0,0.00
617,642,,1,1,0.00,0,"Corn, Yellow, Sweet, Whole Kernel, Canned, Drained",1,0,0.00
618,164,,1,1,0.00,0,"Cucumber",1,0,3.00
619,164,,1,0,0.00,0,"Cucumber, Sliced",1,0,3.00
620,647,,1,0,0.00,0,"Dandelion Greens, Chopped, Boiled, Drained",1,0,0.00
621,643,,1,1,0.00,0,"Endive or Escarole, Chopped",1,0,14.00
622,647,,1,0,0.00,0,"Kale, Chopped, Boiled, Drained",1,0,0.00
623,647,,1,0,0.00,0,"Kale, Frozen, Chopped, Boiled, Drained",1,0,0.00
624,164,,1,0,0.00,0,"Lettuce, Butterhead (Boston or Bibb)",1,0,26.00
625,164,,1,0,55.00,0,"Lettuce, Butterhead",1,0,26.00
626,164,,1,1,0.00,0,"Lettuce, Iceberg",1,0,5.00
627,164,,1,0,55.00,0,"Lettuce, Iceberg Leaves",1,0,5.00
628,164,,1,0,0.00,0,"Lettuce, Iceberg, Chopped",1,0,5.00
629,164,,1,0,0.00,0,"Lettuce, Looseleaf",1,0,36.00
630,164,,1,0,0.00,0,"Mushrooms, White, Raw",1,0,3.00
631,647,,1,0,0.00,0,"Mustard Greens, Boiled, Drained",1,0,0.00
632,164,,1,0,0.00,0,"Okra, Sliced, Boiled, Drained",1,0,0.00
633,164,,1,1,0.00,0,"Onions, Chopped",1,0,10.00
634,650,,1,1,0.00,0,"Carrots, Sliced, Frozen, Boiled, Drained",1,0,0.00
635,164,,1,1,0.00,0,"Onions, Chopped, Boiled, Drained",1,0,0.00
636,164,,1,1,100.00,0,"Onions, Scallion or Spring Green",1,0,4.00
637,164,,1,0,0.00,0,"Parsley, Chopped",1,0,5.00
638,642,,1,0,0.00,0,"Parsnips, Sliced, Boiled, Drained",1,0,0.00
639,645,,1,1,0.00,0,"Peas, Green, Canned, Drained",1,0,0.00
640,164,,1,0,0.00,0,"Peas, Sugar or Snow",1,0,6.00
641,645,,1,1,0.00,0,"Peas, Green, Frozen, Boiled, Drained",1,0,0.00
643,164,,1,1,0.00,0,"Pepper, Bell or Sweet, Green",1,0,18.00
644,164,,1,1,0.00,0,"Pepper, Bell or Sweet, Green, Boiled, Drained",1,0,0.00
645,642,,1,1,0.00,0,"Potatoes, Baked, Flesh Only",1,0,23.00
646,642,,1,1,0.00,0,"Potatoes, Flesh Only, Boiled with Skin",1,0,9.00
647,642,,1,1,0.00,0,"Potatoes, Flesh Only, Boiled",1,0,0.00
648,642,,2,1,0.00,0,"Potatoes, French Fries, Deep Fried, Prepared from Raw",1,0,0.00
649,642,,1,1,0.00,0,"Potatoes, French Fries, Frozen, Heated",1,0,0.00
650,642,,1,1,0.00,0,"Potatoes, Hash Browns, Frozen, Heated",1,0,0.00
651,642,,1,1,0.00,0,"Potatoes, Mashed, with Whole Milk",1,0,0.00
652,642,,1,1,0.00,0,"Potatoes, Mashed, with Whole Milk and Margarine",1,0,0.00
653,642,,1,0,0.00,0,"Potatoes, Mashed, Prepared from Dehydrated Granules with Milk, Water, and Margarine",1,0,0.00
654,642,,1,1,0.00,0,"Chips, Potato, Salted",1,0,0.00
655,556,,1,1,0.00,0,"Potato Salad",1,0,0.00
656,650,,1,1,0.00,0,"Pumpkin, Canned",1,0,0.00
657,164,,1,1,116.00,0,"Radishes",1,0,10.00
658,164,,1,0,0.00,0,"Sauerkraut, Canned",1,0,0.00
659,643,,1,0,0.00,0,"Spinach, Chopped, Raw",1,0,28.00
660,647,,1,1,0.00,0,"Spinach, Chopped, Boiled, Drained",1,0,0.00
661,647,,1,0,0.00,0,"Spinach, Chopped, Frozen, Boiled, Drained",1,0,0.00
662,647,,1,0,0.00,0,"Spinach, Leaf, Frozen, Boiled, Drained",1,0,0.00
663,647,,1,0,0.00,0,"Spinach, Canned, Drained",1,0,0.00
664,164,,1,1,0.00,0,"Squash, Summer, All Varieties, Sliced, Boiled, Drained",1,0,0.00
665,650,,1,0,0.00,0,"Squash, Winter, All Varieties, Baked, Mashed",1,0,0.00
666,650,,1,0,0.00,0,"Potatoes, Sweet, Baked, Peeled",1,0,22.00
667,650,,1,0,0.00,0,"Potatoes, Sweet, Boiled, Mashed",1,0,0.00
668,650,,1,1,0.00,0,"Potatoes, Sweet, Candied",1,0,0.00
669,650,,1,0,0.00,0,"Potatoes, Sweet, Canned, Mashed",1,0,0.00
670,650,,1,0,0.00,0,"Potatoes, Sweet, Canned, Vacuum Pack",1,0,0.00
671,164,,1,1,180.00,0,"Tomatoes, Red",1,0,9.00
672,164,,1,1,0.00,0,"Tomatoes, Whole, Canned",1,0,0.00
674,430,,1,1,0.00,0,"Ketchup or Tomato Catsup",1,0,0.00
675,87,,1,1,0.00,0,"Juice, Tomato, Canned",1,0,0.00
676,157,,1,0,0.00,0,"Tomatoes Powder",1,0,0.00
677,164,,1,0,0.00,0,"Turnips, Cubed, Boiled, Drained",1,0,0.00
678,647,,1,1,0.00,0,"Turnip Greens, Chopped, Boiled, Drained",1,0,0.00
679,647,,1,0,0.00,0,"Turnip Greens, Chopped, Frozen, Boiled, Drained",1,0,0.00
680,164,,1,1,0.00,0,"Vegetables, Mixed, Frozen, Boiled, Drained",1,0,0.00
681,228,,3,1,0.00,1,"Baking Powder, with Sodium Aluminum Sulfate",1,0,0.00
682,228,,3,0,0.00,1,"Baking Powder, with Calcium Sulfate",1,0,0.00
683,228,,1,0,0.00,0,"Baking Powder, Double Acting with Phosphate",1,0,0.00
684,228,,1,0,0.00,0,"Baking Powder, Low Sodium",1,0,0.00
685,430,,1,1,0.00,0,"Sauce, Barbecue",1,0,0.00
686,776,,1,1,0.00,0,"Beer",1,0,0.00
687,108,,1,1,0.00,0,"Alcoholic Beverage, Distilled, 80 Proof (Gin, Rum, Vodka, Whiskey)",1,0,0.00
688,108,,1,1,0.00,0,"Alcoholic Beverage, Distilled, 86 Proof (Gin, Rum, Vodka, Whiskey)",1,0,0.00
689,108,,1,0,0.00,0,"Alcoholic Beverage, Distilled, 90 Proof (Gin, Rum, Vodka, Whiskey)",1,0,0.00
690,106,,1,0,0.00,0,"Wine, Dessert, Sweet",1,0,0.00
691,106,,1,0,0.00,0,"Wine, Red Table",1,0,0.00
692,100,,1,1,0.00,0,"Soda, Club",1,0,0.00
693,535,,1,1,0.00,0,"Soda, Cola",1,0,0.00
694,535,,1,0,0.00,0,"Soda, Grape",1,0,0.00
695,535,,1,1,0.00,0,"Soda, Ginger Ale",1,0,0.00
696,535,,1,1,0.00,0,"Soda, Root Beer",1,0,0.00
697,299,,1,1,132.00,0,"Chocolate, Baking, Unsweetened, Squares",1,0,0.00
698,301,,1,0,0.00,0,"Gelatin Dessert, Mix",1,0,0.00
699,301,,1,1,0.00,0,"Gelatin Dessert, Mix, Prepared with Water",1,0,0.00
700,432,,1,1,0.00,0,"Mustard, Yellow",1,0,0.00
701,818,,3,0,135.00,1,"Olives, Green, Pickled, Canned",1,0,0.00
702,818,,1,0,0.00,0,"Olives, Jumbo or Super Colossal",1,0,0.00
703,430,,1,1,155.00,0,"Pickle, Dill",1,0,0.00
704,430,,3,1,155.00,1,"Pickle, Dill, Slices",1,0,0.00
705,430,,3,1,170.00,1,"Pickle or Gherkin, Sweet, Small",1,0,0.00
706,430,,1,0,0.00,0,"Relish, Pickle, Sweet",1,0,0.00
708,801,,1,0,0.00,0,"Soup, Cream of Chicken, Condensed, Prepared with Milk",1,0,0.00
709,801,,1,0,0.00,0,"Soup, Cream of Mushroom, Condensed, Prepared with Milk",1,0,0.00
710,801,,1,0,0.00,0,"Soup, Tomato, Condensed, Prepared with Milk",1,0,0.00
711,803,,1,1,0.00,0,"Soup, Bean with Pork, Condensed, Prepared with Water",1,0,0.00
712,802,,1,1,0.00,0,"Soup, Vegetable, with Beef Broth, Condensed, Prepared with Water",1,0,0.00
713,803,,1,0,0.00,0,"Soup, Beef Noodle, Condensed, Prepared with Water",1,0,0.00
714,803,,1,0,0.00,0,"Soup, Manhattan Clam Chowder, Condensed, Prepared w Water",1,0,0.00
715,801,,1,0,0.00,0,"Soup, Cream of Chicken, Condensed, Prepared with Water",1,0,0.00
716,801,,1,0,0.00,0,"Soup, Cream of Mushroom, Condensed, Prepared with Water",1,0,0.00
717,803,,1,0,0.00,0,"Soup, Minestrone, Condensed, Prepared with Water",1,0,0.00
718,803,,1,0,0.00,0,"Soup, Split Pea with Ham, Condensed, Prepared with Water",1,0,0.00
719,802,,1,1,0.00,0,"Soup, Tomato, Condensed, Prepared with Water",1,0,0.00
720,802,,1,1,0.00,0,"Soup, Vegetable Beef, Condensed, Prepared with Water",1,0,0.00
721,802,,1,1,0.00,0,"Soup, Vegetarian Vegetable, Condensed, Prepared with Water",1,0,0.00
722,161,,1,0,0.00,0,"Broth Cube, Beef",1,0,0.00
723,161,,1,0,0.00,0,"Soup, Onion, Dehydrated",1,0,0.00
724,803,,1,0,0.00,0,"Soup, Chicken Noodle, Dehydrated, Prepared with Water",1,0,0.00
725,802,,1,0,0.00,0,"Soup, Onion, Dehydrated, Prepared with Water",1,0,0.00
726,802,,1,0,0.00,0,"Soup, Tomato Vegetable, Dehydrated, Prepared with Water",1,0,0.00
727,216,,1,0,0.00,0,"Vinegar, Cider",1,0,0.00
728,441,,3,1,0.00,1,"Sauce, White, Medium",1,0,0.00
729,228,,1,0,0.00,0,"Baker's Yeast, Active",1,0,0.00
730,228,,3,0,0.00,1,"Brewer's Yeast",1,0,0.00
731,774,,1,1,0.00,0,"Coffee, Brewed",1,0,0.00
732,774,,1,1,0.00,0,"Coffee, Instant, Prepared",1,0,0.00
733,774,,1,1,0.00,0,"Tea, Prepared",1,0,0.00
734,774,,1,1,0.00,0,"Tea, Instant, Unsweetened, Mix, Prepared",1,0,0.00
735,774,,1,0,0.00,0,"Tea, Instant, Lemon Mix with Sugar, Prepared",1,0,0.00
736,107,,2,0,0.00,0,"Liqueur, Cordials, 54 Proof",1,0,0.00
737,112,159,13,0,0.00,0,"McDONALD'S BIG MAC Hamburger",0,0,0.00
738,112,159,13,0,0.00,0,"McDONALD'S Cheeseburger",0,0,0.00
739,112,159,13,0,0.00,0,"McDONALD'S Hamburger",0,0,0.00
740,112,159,13,0,0.00,0,"McDONALD'S QUARTER POUNDER Hamburger",0,0,0.00
741,112,159,13,0,0.00,0,"McDONALD'S QUARTER POUNDER Hamburger with Cheese",0,0,0.00
742,112,159,13,0,0.00,0,"McDONALD'S FILET-O-FISH Sandwich",0,0,0.00
743,554,159,13,0,0.00,0,"McDONALD'S EGG McMUFFIN",0,0,0.00
744,126,243,13,0,0.00,0,"TACO BELL Burrito, Bean",0,0,0.00
746,126,,1,0,0.00,0,"Tostada, Beef and Bean",1,0,0.00
747,126,243,13,0,0.00,0,"TACO BELL Crunchy Taco",0,0,0.00
748,126,243,13,0,0.00,0,"TACO BELL Tostada",0,0,0.00
749,126,243,13,0,0.00,0,"TACO BELL Beef BURRITO SUPREME",0,0,0.00
750,112,16,13,0,0.00,0,"ARBY'S Sandwich, Roast Beef, Regular",0,0,0.00
751,112,16,13,0,0.00,0,"ARBY'S Sandwich, Beef 'n Cheddar",0,0,0.00
752,112,16,13,0,0.00,1,"ARBY'S Sandwich, Ham 'n Cheese",0,0,0.00
755,112,273,13,0,0.00,0,"WENDY'S Hamburger, Single, ¼ lb",0,0,0.00
756,112,,1,0,0.00,0,"Hamburger, Large Double Patty, with Condiments and Vegetables",1,0,0.00
757,112,,1,0,0.00,0,"Hamburger, Large Triple Patty, with Condiments, Onions and Pickles",1,0,0.00
758,466,,1,0,0.00,0,"Baby Food, Teething Biscuits",1,0,0.00
759,49,,1,0,0.00,0,"Baby Food, Barley Cereal, Prepared with Whole Milk",1,0,0.00
760,49,,1,0,0.00,0,"Baby Food, Mixed Cereal, Prepared with Whole Milk",1,0,0.00
