"FoodID","PyramidCategoryOrder","PyramidCategoryID","HighFat","HighSugar","PyramidValue"
481,1,1,0,0,1.05
481,2,77,,,0.00
481,3,72,,,1.05
482,1,1,0,0,1.00
482,2,77,,,0.00
482,3,72,,,1.00
484,1,1,0,0,1.00
484,2,77,,,0.00
484,3,72,,,1.00
486,1,1,0,0,1.00
486,2,77,,,0.00
486,3,72,,,1.00
489,1,1,0,0,1.51
489,2,72,,,1.51
490,1,1,0,0,2.01
490,2,72,,,2.01
491,1,1,0,0,4.76
491,2,72,,,4.76
491,3,77,,,19.00
493,1,1,0,0,1.83
493,2,77,,,0.00
493,3,72,,,1.83
494,1,1,0,0,1.97
494,2,72,,,1.97
495,1,14,0,0,1.75
495,2,17,0,0,0.50
495,3,20,1,0,0.25
495,4,71,,,0.25
495,5,72,,,1.75
495,6,75,,,0.25
495,7,77,,,90.00
496,1,14,0,0,1.75
496,2,17,0,0,0.50
496,3,20,0,0,0.25
496,4,71,,,0.25
496,5,72,,,1.75
496,6,75,,,0.25
496,7,77,,,20.00
497,1,14,0,0,1.00
497,2,17,0,0,0.50
497,3,19,1,0,0.75
497,4,71,,,0.25
497,5,72,,,1.00
497,6,74,,,2.25
497,7,77,,,116.00
498,1,14,0,0,1.00
498,2,17,0,0,0.50
498,3,19,1,0,0.75
498,4,71,,,0.25
498,5,72,,,1.00
498,6,74,,,2.25
498,7,77,,,46.00
500,1,1,1,0,1.76
500,2,72,,,1.76
500,3,77,,,77.00
507,1,9,1,0,3.24
507,2,74,,,2.29
507,3,76,,,10.82
508,1,9,1,0,0.95
508,2,74,,,2.38
508,3,76,,,3.17
509,1,9,0,0,0.00
509,2,77,,,104.00
510,1,9,0,0,0.00
510,2,77,,,0.00
511,1,17,0,0,0.50
511,2,18,0,0,2.25
511,3,24,0,0,0.33
511,4,71,,,0.25
511,5,74,,,1.98
511,6,77,,,248.00
512,1,17,0,0,0.89
512,2,18,0,0,2.36
512,3,24,1,0,0.11
512,4,71,,,0.44
512,5,74,,,0.66
512,6,77,,,64.00
513,1,17,0,0,1.00
513,2,18,0,0,2.66
513,3,24,1,0,0.11
513,4,71,,,0.50
513,5,74,,,0.68
513,6,77,,,83.00
514,1,9,0,0,0.00
514,2,77,,,107.00
515,1,9,0,0,0.00
515,2,77,,,104.00
516,1,9,0,0,0.33
516,2,74,,,1.98
517,1,9,1,0,1.23
517,2,74,,,2.46
517,3,76,,,5.53
518,1,9,1,0,4.55
518,2,74,,,2.29
518,3,76,,,14.67
519,1,6,1,0,1.81
519,2,73,,,0.90
520,1,6,1,0,0.35
520,2,73,,,0.17
521,1,9,1,0,1.19
521,2,74,,,2.38
521,3,76,,,4.88
522,1,9,0,0,0.33
522,2,74,,,1.98
523,1,9,1,0,0.00
523,2,74,,,2.68
523,3,76,,,15.61
524,1,9,1,0,0.33
524,2,76,,,2.00
524,3,74,,,1.98
525,1,9,0,0,0.33
525,2,74,,,1.98
526,1,9,1,0,3.84
526,2,74,,,1.90
526,3,76,,,18.67
527,1,9,1,0,1.21
527,2,74,,,2.43
527,3,76,,,4.02
528,1,9,1,0,0.42
528,2,74,,,2.53
528,3,76,,,4.41
529,1,9,1,0,1.10
529,2,74,,,2.20
529,3,76,,,4.38
530,1,9,1,0,0.94
530,2,74,,,1.88
530,3,76,,,3.74
531,1,9,1,0,1.03
531,2,74,,,2.11
531,3,76,,,4.54
534,1,11,0,0,1.28
534,2,12,0,0,7.45
534,3,77,,,169.00
535,1,11,0,0,1.28
535,2,12,0,0,7.45
535,3,77,,,169.00
536,1,11,0,0,1.02
536,2,12,0,0,7.93
536,3,77,,,161.00
537,1,11,0,0,0.77
537,2,12,0,0,13.75
537,3,77,,,253.00
538,1,11,0,0,3.09
538,2,12,0,0,6.25
538,3,77,,,230.00
539,1,11,0,0,1.01
539,2,12,0,0,2.23
539,3,77,,,68.00
540,1,9,1,0,0.51
540,2,12,0,0,5.43
540,3,74,,,1.00
540,4,76,,,3.25
541,1,12,0,0,7.45
541,2,77,,,119.00
542,1,11,0,0,0.84
542,2,12,0,0,6.49
542,3,77,,,139.00
543,1,12,0,0,8.90
543,2,77,,,142.00
544,1,12,0,0,2.94
544,2,77,,,47.00
545,1,12,0,0,5.85
545,2,77,,,91.00
546,1,10,1,0,1.00
546,2,75,,,1.00
546,3,77,,,146.00
548,1,12,0,0,4.32
548,2,77,,,63.00
550,1,12,0,0,3.44
550,2,77,,,55.00
552,1,12,0,0,3.67
552,2,77,,,55.00
553,1,12,0,0,5.52
553,2,77,,,104.00
554,1,12,0,0,5.97
554,2,77,,,133.00
555,1,12,0,0,3.73
555,2,77,,,58.00
556,1,12,0,0,3.04
556,2,77,,,47.00
557,1,12,0,0,7.86
557,2,77,,,121.00
558,1,12,0,0,4.22
558,2,77,,,62.00
559,1,12,0,0,1.00
559,2,77,,,17.00
560,1,12,0,0,15.75
560,2,77,,,240.00
561,1,12,0,0,1.00
561,2,77,,,16.00
562,1,12,0,0,1.61
562,2,77,,,25.00
563,1,12,0,0,24.90
563,2,77,,,389.00
564,1,13,0,0,1.00
564,2,71,,,0.50
565,1,13,0,0,1.00
565,2,71,,,0.50
566,1,13,0,0,1.00
566,2,71,,,0.50
567,1,13,0,0,1.00
567,2,71,,,0.50
568,1,13,0,0,1.00
568,2,71,,,0.50
569,1,9,0,0,0.00
569,2,77,,,87.00
570,1,9,0,0,0.00
570,2,77,,,94.00
571,1,13,0,0,2.00
571,2,71,,,1.00
572,1,13,0,0,2.00
572,2,71,,,1.00
574,1,13,0,0,2.00
574,2,71,,,1.00
575,1,13,0,0,2.00
575,2,71,,,1.00
576,1,13,0,0,2.00
576,2,71,,,1.00
577,1,13,0,0,1.34
577,2,71,,,0.67
578,1,13,0,0,1.50
578,2,71,,,0.75
579,1,13,0,0,2.00
579,2,71,,,1.00
580,1,13,0,0,0.88
580,2,71,,,0.44
581,1,13,0,0,0.88
581,2,71,,,0.44
582,1,13,0,0,2.00
582,2,71,,,1.00
583,1,13,0,0,1.00
583,2,71,,,0.50
584,1,2,0,0,1.00
584,2,71,,,0.50
585,1,9,0,0,0.33
585,2,74,,,1.98
586,1,9,0,0,0.33
586,2,74,,,1.98
587,1,2,0,0,2.00
587,2,71,,,1.00
588,1,2,0,0,1.00
588,2,71,,,0.50
589,1,2,0,0,1.25
589,2,71,,,0.62
590,1,2,0,0,1.00
590,2,71,,,0.50
591,1,2,0,0,1.00
591,2,71,,,0.50
592,1,2,0,0,1.00
592,2,71,,,0.50
593,1,13,0,0,2.50
593,2,71,,,1.25
594,1,13,0,0,2.50
594,2,71,,,1.25
595,1,13,0,0,1.00
595,2,71,,,0.50
596,1,13,0,0,2.50
596,2,71,,,1.25
597,1,13,0,0,2.50
597,2,71,,,1.25
598,1,13,0,0,2.00
598,2,71,,,1.00
599,1,2,0,0,1.00
599,2,71,,,0.50
600,1,3,0,0,2.00
600,2,71,,,1.00
601,1,3,0,0,1.50
601,2,71,,,0.75
602,1,3,0,0,1.00
602,2,71,,,0.50
603,1,3,0,0,1.00
603,2,71,,,0.50
605,1,13,0,0,1.50
605,2,71,,,0.75
606,1,13,0,0,1.00
606,2,71,,,0.50
607,1,13,0,0,1.00
607,2,71,,,0.50
608,1,13,0,0,0.70
608,2,71,,,0.35
609,1,13,0,0,2.00
609,2,71,,,1.00
610,1,2,0,0,1.00
610,2,71,,,0.50
611,1,2,0,0,1.00
611,2,71,,,0.50
612,1,5,0,0,1.00
612,2,77,,,0.00
612,3,71,,,0.50
613,1,5,0,0,1.00
613,2,77,,,0.00
613,3,71,,,0.50
614,1,5,0,0,1.00
614,2,77,,,0.00
614,3,71,,,0.50
615,1,5,0,0,1.00
615,2,77,,,0.00
615,3,71,,,0.50
616,1,5,0,0,1.00
616,2,77,,,0.00
616,3,71,,,0.50
617,1,5,0,0,1.00
617,2,77,,,0.00
617,3,71,,,0.50
618,1,13,0,0,1.00
618,2,71,,,0.50
619,1,13,0,0,1.50
619,2,71,,,0.75
620,1,2,0,0,2.00
620,2,71,,,1.00
621,1,2,0,0,1.75
621,2,71,,,0.87
622,1,2,0,0,1.00
622,2,71,,,0.50
623,1,2,0,0,1.00
623,2,71,,,0.50
624,1,13,0,0,3.00
624,2,71,,,1.50
625,1,13,0,0,0.36
625,2,71,,,0.18
626,1,13,0,0,1.50
626,2,71,,,0.75
627,1,13,0,0,0.35
627,2,71,,,0.17
628,1,13,0,0,1.50
628,2,71,,,0.75
629,1,13,0,0,2.00
629,2,71,,,1.00
630,1,13,0,0,2.00
630,2,71,,,1.00
631,1,2,0,0,1.00
631,2,71,,,0.50
632,1,13,0,0,1.00
632,2,71,,,0.50
633,1,13,0,0,1.00
633,2,71,,,0.50
634,1,3,0,0,1.00
634,2,71,,,0.50
635,1,13,0,0,0.66
635,2,71,,,0.33
636,1,13,0,0,0.60
636,2,71,,,0.30
637,1,13,0,0,0.03
637,2,71,,,0.01
638,1,5,0,0,1.00
638,2,77,,,0.00
638,3,71,,,0.50
639,1,4,0,0,1.00
639,2,71,,,0.50
640,1,13,0,0,2.50
640,2,71,,,1.25
641,1,4,0,0,1.00
641,2,71,,,0.50
643,1,13,0,0,1.00
643,2,71,,,0.50
644,1,13,0,0,1.00
644,2,71,,,0.50
645,1,5,0,0,2.00
645,2,77,,,0.00
645,3,71,,,1.00
646,1,5,0,0,1.00
646,2,77,,,0.00
646,3,71,,,0.50
647,1,5,0,0,1.00
647,2,77,,,0.00
647,3,71,,,0.50
648,1,5,1,0,0.61
648,2,11,0,0,2.23
648,3,77,,,83.15
648,4,71,,,0.30
649,1,5,1,0,0.61
649,2,11,0,0,0.61
649,3,77,,,30.10
649,4,71,,,0.30
650,1,5,1,0,1.00
650,2,11,0,0,1.00
650,3,77,,,76.22
650,4,71,,,0.50
651,1,5,0,0,1.34
651,2,11,0,0,1.34
651,3,77,,,0.00
651,4,71,,,0.67
652,1,5,0,0,1.34
652,2,11,0,0,1.34
652,3,77,,,46.76
652,4,71,,,0.67
653,1,5,0,0,1.34
653,2,11,0,0,1.34
653,3,77,,,54.32
653,4,71,,,0.67
654,1,5,1,0,0.50
654,2,11,0,0,2.49
654,3,77,,,93.35
654,4,71,,,0.25
655,1,5,0,0,0.00
655,2,11,0,0,0.00
655,3,77,,,178.00
656,1,3,0,0,1.00
656,2,71,,,0.50
657,1,13,0,0,0.23
657,2,71,,,0.11
658,1,13,0,0,2.00
658,2,71,,,1.00
659,1,2,0,0,3.00
659,2,71,,,1.50
660,1,2,0,0,1.00
660,2,71,,,0.50
661,1,2,0,0,1.00
661,2,71,,,0.50
662,1,2,0,0,1.00
662,2,71,,,0.50
663,1,2,0,0,0.66
663,2,71,,,0.33
664,1,13,0,0,1.00
664,2,71,,,0.50
665,1,3,0,0,2.00
665,2,71,,,1.00
666,1,3,0,0,1.00
666,2,71,,,0.50
667,1,3,0,0,2.00
667,2,71,,,1.00
668,1,3,0,0,0.92
668,2,71,,,0.46
669,1,3,0,0,1.00
669,2,71,,,0.50
670,1,3,0,0,2.00
670,2,71,,,1.00
671,1,13,0,0,1.08
671,2,71,,,0.54
672,1,13,0,0,2.00
672,2,71,,,1.00
674,1,13,0,0,0.13
674,2,71,,,0.06
674,3,77,,,11.00
675,1,13,0,0,1.42
675,2,71,,,1.07
677,1,13,0,0,2.00
677,2,71,,,1.00
678,1,2,0,0,2.00
678,2,71,,,1.00
679,1,2,0,0,2.00
679,2,71,,,1.00
680,1,13,0,0,1.07
680,2,71,,,0.53
685,1,12,0,0,0.27
685,2,77,,,46.00
686,1,77,,,153.00
687,1,77,,,64.00
688,1,77,,,69.00
689,1,77,,,73.00
690,1,77,,,164.00
691,1,77,,,124.00
693,1,12,0,0,5.87
693,2,77,,,90.00
694,1,12,0,0,6.94
694,2,77,,,106.00
695,1,12,0,0,5.35
695,2,77,,,82.00
696,1,12,0,0,6.53
696,2,77,,,101.00
697,1,11,0,0,3.61
697,2,77,,,145.00
699,1,12,0,0,4.78
699,2,77,,,83.00
701,1,11,0,0,0.37
701,2,76,,,0.37
702,1,11,0,0,0.24
702,2,76,,,0.24
703,1,13,0,0,0.26
703,2,71,,,0.13
704,1,13,0,0,0.25
704,2,71,,,0.12
705,1,13,0,0,0.17
705,2,71,,,0.08
705,3,77,,,19.00
706,1,13,0,0,0.13
706,2,71,,,0.06
706,3,77,,,16.00
708,1,17,0,0,0.50
708,2,19,0,0,0.25
708,3,20,1,0,0.50
708,4,71,,,0.25
708,5,74,,,0.75
708,6,75,,,0.50
708,7,77,,,99.00
709,1,17,0,0,0.25
709,2,20,1,0,0.50
709,3,77,,,110.00
709,4,71,,,0.12
709,5,75,,,0.50
710,1,17,0,0,2.71
710,2,20,1,0,0.67
710,3,71,,,1.35
710,4,75,,,0.67
710,5,77,,,30.00
711,1,16,0,0,0.50
711,2,17,0,0,0.50
711,3,21,0,0,1.00
711,4,24,0,0,0.33
711,5,71,,,0.50
711,6,74,,,1.98
711,7,77,,,11.00
712,1,16,0,0,0.32
712,2,17,0,0,0.32
712,3,77,,,0.00
712,4,71,,,0.32
713,1,1,0,0,0.57
713,2,7,0,0,0.18
713,3,72,,,0.57
713,4,74,,,0.54
714,1,16,0,0,0.29
714,2,17,0,0,0.29
714,3,19,0,0,0.08
714,4,21,0,0,0.33
714,5,77,,,0.00
714,6,71,,,0.29
714,7,74,,,0.24
715,1,7,0,0,0.25
715,2,10,1,0,0.50
715,3,74,,,0.75
715,4,75,,,0.50
715,5,77,,,35.00
716,1,10,1,0,0.25
716,2,13,0,0,0.25
716,3,77,,,70.00
716,4,71,,,0.12
716,5,75,,,0.25
717,1,14,0,0,0.19
717,2,17,0,0,0.28
717,3,24,0,0,0.16
717,4,71,,,0.14
717,5,72,,,0.19
717,6,74,,,0.98
718,1,16,0,0,1.30
718,2,19,0,0,0.39
718,3,71,,,0.65
718,4,74,,,1.19
718,5,77,,,26.00
719,1,1,0,0,0.50
719,2,13,0,0,0.50
719,3,71,,,0.25
719,4,72,,,0.50
719,5,77,,,24.00
720,1,16,0,0,0.24
720,2,17,0,0,0.24
720,3,19,0,0,0.20
720,4,77,,,0.00
720,5,71,,,0.24
720,6,74,,,0.62
721,1,16,0,0,0.29
721,2,17,0,0,0.29
721,3,71,,,0.29
721,4,77,,,39.00
724,1,14,0,0,0.59
724,2,19,0,0,0.07
724,3,72,,,0.59
724,4,74,,,0.23
725,1,13,0,0,1.00
725,2,71,,,0.50
726,1,14,0,0,0.25
726,2,16,0,0,0.50
726,3,17,0,0,0.50
726,4,71,,,0.50
726,5,72,,,0.25
728,1,10,1,0,0.25
728,2,75,,,0.25
728,3,77,,,72.00
735,1,12,0,0,5.57
735,2,77,,,90.00
736,1,77,,,106.00
737,1,14,0,0,2.50
737,2,19,1,0,1.00
737,3,20,1,0,1.00
737,4,21,0,0,6.00
737,5,72,,,2.50
737,6,74,,,3.00
737,7,75,,,1.00
737,8,77,,,95.00
738,1,14,0,0,1.75
738,2,19,0,0,0.38
738,3,20,1,0,0.53
738,4,21,0,0,1.98
738,5,72,,,1.75
738,6,74,,,1.15
738,7,75,,,0.53
738,8,77,,,53.00
739,1,14,0,0,2.04
739,2,19,1,0,0.46
739,3,21,0,0,1.15
739,4,72,,,2.04
739,5,74,,,1.38
739,6,77,,,10.00
740,1,14,0,0,2.43
740,2,19,1,0,0.92
740,3,21,0,0,2.62
740,4,72,,,2.43
740,5,74,,,2.76
740,6,77,,,63.00
741,1,14,0,0,1.81
741,2,19,1,0,0.74
741,3,20,1,0,1.03
741,4,21,0,0,4.57
741,5,72,,,1.81
741,6,74,,,2.23
741,7,75,,,1.03
741,8,77,,,158.00
742,1,14,0,0,2.21
742,2,19,1,0,0.38
742,3,20,1,0,0.53
742,4,21,0,0,3.38
742,5,72,,,2.21
742,6,74,,,1.15
742,7,75,,,0.53
742,8,77,,,96.00
743,1,14,0,0,1.00
743,2,20,1,0,1.25
743,3,21,0,0,2.25
743,4,23,0,0,0.25
743,5,72,,,1.00
743,6,74,,,0.75
743,7,75,,,1.25
743,8,77,,,78.00
744,1,14,0,0,2.84
744,2,20,0,0,0.92
744,3,24,0,0,0.16
744,4,72,,,2.84
744,5,74,,,1.00
744,6,75,,,0.92
746,1,14,1,0,1.95
746,2,19,1,0,0.61
746,3,72,,,1.95
746,4,74,,,1.85
746,5,77,,,74.00
747,1,14,1,0,0.56
747,2,19,1,0,0.20
747,3,20,1,0,0.28
747,4,21,0,0,1.93
747,5,72,,,0.56
747,6,74,,,0.61
747,7,75,,,0.28
747,8,77,,,68.00
748,1,14,0,0,1.84
748,2,19,0,0,0.38
748,3,21,0,0,1.31
748,4,72,,,1.84
748,5,74,,,1.15
748,6,77,,,28.00
749,1,14,0,0,2.95
749,2,19,0,0,0.43
749,3,20,0,0,0.60
749,4,21,0,0,2.53
749,5,72,,,2.95
749,6,74,,,1.30
749,7,75,,,0.60
749,8,77,,,52.00
750,1,14,0,0,2.23
750,2,19,1,0,0.80
750,3,77,,,40.00
750,4,72,,,2.23
750,5,74,,,2.42
751,1,14,0,0,2.00
751,2,19,0,0,1.00
751,3,20,0,0,0.50
751,4,77,,,100.00
751,5,72,,,2.00
751,6,74,,,3.00
751,7,75,,,0.50
752,1,14,0,0,1.65
752,2,19,0,0,0.59
752,3,20,1,0,0.82
752,4,21,0,0,0.37
752,5,77,,,20.00
752,6,72,,,1.65
752,7,74,,,1.77
752,8,75,,,0.82
755,1,14,0,0,2.82
755,2,19,1,0,1.03
755,3,72,,,2.82
755,4,74,,,3.11
755,5,77,,,72.00
756,1,14,0,0,2.64
756,2,19,1,0,1.31
756,3,21,0,0,3.65
756,4,72,,,2.64
756,5,74,,,3.95
756,6,77,,,111.00
757,1,14,0,0,1.85
757,2,19,1,0,1.92
757,3,21,0,0,6.07
757,4,72,,,1.85
757,5,74,,,5.76
757,6,77,,,225.00
820,1,9,0,0,2.78
820,2,74,,,16.69
820,3,76,,,14.62
823,1,17,0,0,0.50
823,2,20,1,0,0.50
823,3,77,,,70.00
823,4,71,,,0.25
823,5,75,,,0.50
824,1,17,0,0,0.25
824,2,20,1,0,0.50
824,3,77,,,85.00
824,4,71,,,0.12
824,5,75,,,0.50
825,1,10,1,0,0.00
825,2,77,,,120.00
827,1,14,0,0,0.48
827,2,19,0,0,0.12
827,3,72,,,0.48
827,4,74,,,0.36
828,1,16,0,0,0.71
828,2,19,0,0,0.20
828,3,20,1,0,0.29
828,4,71,,,0.35
828,5,74,,,0.62
828,6,75,,,0.29
828,7,77,,,42.00
829,1,13,0,0,2.00
829,2,71,,,1.00
830,1,16,0,0,0.33
830,2,19,0,0,0.15
830,3,20,1,0,0.22
830,4,71,,,0.16
830,5,74,,,0.47
830,6,75,,,0.22
830,7,77,,,66.00
831,1,16,0,0,0.24
831,2,17,0,0,0.24
831,3,20,1,0,0.61
831,4,77,,,50.00
831,5,71,,,0.24
831,6,75,,,0.61
832,1,19,0,0,0.25
832,2,20,1,0,0.50
832,3,74,,,0.75
832,4,75,,,0.50
832,5,77,,,73.00
834,1,10,1,0,0.25
834,2,77,,,80.00
834,3,75,,,0.25
839,1,12,0,0,2.27
839,2,77,,,36.00
842,1,11,0,0,1.30
842,2,77,,,123.00
843,1,11,0,0,3.23
843,2,77,,,188.00
844,1,11,0,0,1.53
844,2,77,,,119.00
846,1,11,0,0,1.19
846,2,77,,,121.00
848,1,77,,,111.00
849,1,77,,,96.00
850,1,77,,,103.00
851,1,77,,,124.00
852,1,77,,,81.00
853,1,77,,,73.00
854,1,77,,,73.00
855,1,77,,,94.00
856,1,77,,,76.00
857,1,77,,,82.00
858,1,77,,,84.00
859,1,77,,,126.00
860,1,77,,,189.00
861,1,77,,,100.00
862,1,77,,,100.00
863,1,77,,,168.00
864,1,77,,,126.00
865,1,77,,,200.00
866,1,77,,,147.00
867,1,7,1,0,1.00
867,2,77,,,35.34
867,3,74,,,3.00
869,1,77,,,102.00
872,1,7,1,0,0.37
872,2,74,,,1.11
873,1,77,,,111.00
874,1,77,,,335.00
875,1,77,,,113.00
876,1,77,,,104.00
877,1,77,,,127.00
878,1,77,,,68.00
879,1,77,,,156.00
880,1,77,,,155.00
881,1,77,,,70.00
882,1,77,,,198.00
883,1,77,,,122.00
884,1,10,1,0,0.66
884,2,75,,,0.66
884,3,77,,,51.00
885,1,10,1,0,0.66
885,2,75,,,0.66
885,3,77,,,41.00
886,1,10,1,0,0.66
886,2,75,,,0.66
886,3,77,,,53.00
887,1,10,1,0,0.66
887,2,75,,,0.66
887,3,77,,,56.00
888,1,10,1,0,0.66
888,2,75,,,0.66
888,3,77,,,58.00
889,1,10,1,0,0.66
889,2,75,,,0.66
889,3,77,,,47.00
890,1,10,1,0,0.66
890,2,75,,,0.66
890,3,77,,,21.00
891,1,10,1,0,0.66
891,2,75,,,0.66
891,3,77,,,56.00
892,1,10,1,0,0.66
892,2,75,,,0.66
892,3,77,,,78.00
893,1,10,1,0,0.66
893,2,75,,,0.66
893,3,77,,,47.00
894,1,10,1,0,0.66
894,2,75,,,0.66
894,3,77,,,63.00
895,1,10,1,0,0.66
895,2,75,,,0.66
895,3,77,,,39.00
896,1,10,1,0,0.66
896,2,75,,,0.66
896,3,77,,,52.00
897,1,10,1,0,0.66
897,2,75,,,0.66
897,3,77,,,50.00
898,1,10,1,0,0.66
898,2,75,,,0.66
898,3,77,,,18.00
899,1,10,1,0,0.66
899,2,75,,,0.66
899,3,77,,,46.00
900,1,10,1,0,0.66
900,2,75,,,0.66
900,3,77,,,51.00
901,1,10,1,0,0.66
901,2,75,,,0.66
901,3,77,,,43.00
902,1,10,1,0,0.50
902,2,75,,,0.50
902,3,77,,,66.00
903,1,11,0,0,0.42
903,2,77,,,20.00
904,1,11,0,0,10.69
904,2,77,,,478.00
905,1,9,1,0,0.33
905,2,77,,,120.00
905,3,74,,,1.98
906,1,10,1,0,1.00
906,2,75,,,1.00
906,3,77,,,68.00
908,1,10,1,0,1.00
908,2,75,,,1.00
908,3,77,,,112.00
909,1,10,1,0,1.00
909,2,75,,,1.00
909,3,77,,,88.00
911,1,10,1,0,1.00
911,2,75,,,1.00
911,3,77,,,156.00
912,1,10,1,0,1.00
912,2,75,,,1.00
912,3,77,,,184.00
917,1,8,0,0,0.33
917,2,77,,,53.37
917,3,74,,,0.99
918,1,8,0,0,4.42
918,2,74,,,13.28
921,1,11,0,0,2.74
921,2,77,,,101.00
922,1,11,0,0,3.04
922,2,77,,,115.00
923,1,11,0,0,3.23
923,2,76,,,3.23
924,1,11,0,0,1.00
924,2,77,,,33.00
925,1,11,0,0,1.00
925,2,77,,,33.00
926,1,11,0,0,1.00
926,2,77,,,33.00
927,1,11,0,0,3.23
927,2,76,,,3.23
928,1,11,0,0,1.00
928,2,77,,,33.00
929,1,11,0,0,2.69
929,2,77,,,100.00
930,1,11,0,0,2.69
930,2,77,,,100.00
931,1,11,0,0,2.69
931,2,77,,,100.00
933,1,11,0,0,2.72
933,2,77,,,102.00
934,1,11,0,0,1.00
934,2,77,,,16.00
935,1,11,0,0,2.08
935,2,77,,,77.00
936,1,11,0,0,0.18
936,2,77,,,14.00
937,1,11,0,0,0.68
937,2,76,,,0.68
938,1,11,0,0,1.60
938,2,76,,,1.60
939,1,11,0,0,0.15
939,2,77,,,22.00
940,1,11,0,0,0.93
940,2,77,,,53.00
941,1,11,0,0,1.61
941,2,77,,,66.00
942,1,11,0,0,1.90
942,2,76,,,1.90
943,1,11,0,0,1.21
943,2,76,,,1.21
944,1,11,0,0,2.20
944,2,77,,,81.00
945,1,6,0,0,2.40
945,2,73,,,1.20
946,1,6,0,0,2.02
946,2,73,,,1.01
947,1,6,0,0,2.00
947,2,12,0,0,2.00
947,3,73,,,1.00
947,4,77,,,16.00
948,1,6,0,0,2.00
948,2,73,,,1.00
949,1,6,0,0,0.25
949,2,73,,,0.12
950,1,6,0,0,1.95
950,2,73,,,0.97
951,1,6,0,0,1.80
951,2,73,,,0.90
952,1,6,0,0,1.40
952,2,73,,,1.05
953,1,6,0,0,2.00
953,2,73,,,1.00
954,1,6,0,0,2.00
954,2,73,,,1.00
955,1,6,0,0,2.00
955,2,12,0,0,2.00
955,3,73,,,1.00
955,4,77,,,39.00
956,1,6,0,0,2.00
956,2,12,0,0,2.00
956,3,73,,,1.00
956,4,77,,,117.00
957,1,6,0,0,2.00
957,2,12,0,0,2.00
957,3,73,,,1.00
957,4,77,,,115.00
958,1,6,0,0,2.00
958,2,73,,,1.00
959,1,6,0,0,2.00
959,2,12,0,0,2.00
959,3,73,,,1.00
959,4,77,,,105.00
960,1,6,0,0,2.00
960,2,73,,,1.00
961,1,6,0,0,2.00
961,2,12,0,0,2.00
961,3,73,,,1.00
961,4,77,,,105.00
962,1,6,0,0,2.00
962,2,73,,,1.00
963,1,6,0,0,0.84
963,2,73,,,0.42
964,1,6,0,0,0.80
964,2,73,,,0.40
965,1,6,0,0,2.00
965,2,73,,,1.00
966,1,6,0,0,2.75
966,2,73,,,1.37
967,1,6,0,0,2.00
967,2,73,,,1.00
968,1,6,0,0,2.00
968,2,73,,,1.00
969,1,6,0,0,2.00
969,2,73,,,1.00
970,1,6,0,0,2.00
970,2,73,,,1.00
971,1,6,0,0,2.00
971,2,12,0,0,2.00
971,3,73,,,1.00
971,4,77,,,110.00
972,1,6,0,0,2.00
972,2,73,,,1.00
973,1,6,0,0,0.44
973,2,73,,,0.22
974,1,6,0,0,2.00
974,2,73,,,1.00
975,1,6,0,0,2.00
975,2,12,0,0,2.00
975,3,73,,,1.00
975,4,77,,,107.00
976,1,6,0,0,3.50
976,2,73,,,1.75
977,1,6,0,0,2.00
977,2,73,,,1.00
978,1,6,0,0,2.00
978,2,73,,,1.00
979,1,6,0,0,2.00
979,2,73,,,1.00
980,1,6,0,0,2.00
980,2,73,,,1.00
981,1,6,0,0,2.00
981,2,73,,,1.00
982,1,6,0,0,2.00
982,2,12,0,0,2.00
982,3,73,,,1.00
982,4,77,,,63.00
983,1,6,0,0,2.00
983,2,73,,,1.00
984,1,6,0,0,2.00
984,2,73,,,1.00
985,1,6,0,0,2.00
985,2,73,,,1.00
986,1,6,0,0,2.00
986,2,12,0,0,2.00
986,3,73,,,1.00
986,4,77,,,74.00
987,1,6,0,0,0.48
987,2,73,,,0.24
988,1,6,0,0,0.05
988,2,73,,,0.02
989,1,12,0,0,5.64
989,2,77,,,85.00
990,1,6,0,0,0.67
990,2,73,,,0.33
991,1,6,0,0,0.16
991,2,73,,,0.08
992,1,6,0,0,0.95
992,2,73,,,0.47
993,1,6,0,0,0.01
993,2,73,,,9.0e-03
994,1,6,0,0,0.59
994,2,73,,,0.29
995,1,6,0,0,2.00
995,2,73,,,1.00
996,1,6,0,0,0.02
996,2,73,,,0.01
997,1,6,0,0,2.00
997,2,73,,,1.00
998,1,6,0,0,1.50
998,2,73,,,0.75
999,1,6,0,0,1.25
999,2,73,,,0.62
1000,1,6,0,0,2.00
1000,2,73,,,1.00
1001,1,6,0,0,2.00
1001,2,73,,,1.00
1002,1,6,0,0,2.00
1002,2,12,0,0,2.00
1002,3,73,,,1.00
1002,4,77,,,63.00
1003,1,6,0,0,2.00
1003,2,12,0,0,2.00
1003,3,73,,,1.00
1003,4,77,,,125.00
1004,1,6,0,0,2.00
1004,2,73,,,1.00
1005,1,6,0,0,2.00
1005,2,73,,,1.00
1006,1,6,0,0,1.25
1006,2,12,0,0,3.50
1006,3,73,,,0.62
1006,4,77,,,67.00
1007,1,6,0,0,2.00
1007,2,73,,,1.00
1008,1,6,0,0,1.45
1008,2,73,,,1.08
1009,1,6,0,0,1.45
1009,2,73,,,1.08
1010,1,6,0,0,1.25
1010,2,12,0,0,3.50
1010,3,73,,,0.62
1010,4,77,,,59.00
1011,1,6,0,0,2.00
1011,2,73,,,1.00
